32601,70
32681,80
32751,70
32820,69
32892,72
32961,69
33031,70
33060,29
33140,80
33176,36
33245,69
33314,69
33363,49
33431,68
33511,80
33549,38
33582,33
33634,52
33660,26
33741,81
33812,71
33882,70
33950,68
33993,43
34070,77
34177,107
34251,74
34311,60
34384,73
34458,74
34527,69
34600,73
34671,71
34741,70
34819,78
34862,43
34933,71
35004,71
35073,69
35155,82
35225,70
35293,68
35345,52
35422,77
35460,38
35529,69
35614,85
35689,75
35762,73
35845,83
35918,73
35988,70
36059,71
36131,72
36200,69
36271,71
36305,34
36419,114
36489,70
36538,49
36610,72
36660,50
36729,69
36799,70
36869,70
36895,26
36964,69
37033,69
37101,68
37148,47
37231,83
37262,31
37312,50
37370,58
37401,31
37469,68
37538,69
37607,69
37676,69
37745,69
37816,71
37887,71
37961,74
38008,47
38079,71
38148,69
38223,75
38293,70
38371,78
38460,89
38495,35
38564,69
38633,69
38703,70
38785,82
38862,77
38932,70
38961,29
39029,68
39099,70
39168,69
39244,76
39316,72
39384,68
39476,92
39588,112
39656,68
39725,69
39794,69
39855,61
39940,85
39992,52
40024,32
40109,85
40178,69
40250,72
40291,41
40361,70
40406,45
40475,69
40524,49
40599,75
40669,70
40738,69
40808,70
40841,33
40910,69
40984,74
41055,71
41178,123
41248,70
41328,80
41400,72
41468,68
41541,73
41609,68
41717,108
41772,55
41854,82
41922,68
42028,106
42104,76
42173,69
42246,73
42325,79
42398,73
42477,79
42513,36
42584,71
42655,71
42723,68
42792,69
42860,68
42969,109
43037,68
43106,69
43149,43
43197,48
43224,27
43293,69
43362,69
43390,28
43461,71
43502,41
43574,72
43646,72
43714,68
43785,71
43822,37
43894,72
43964,70
44038,74
44108,70
44179,71
44247,68
44315,68
44390,75
44468,78
44568,100
44640,72
44708,68
44777,69
44878,101
44951,73
45026,75
45097,71
45167,70
45237,70
45319,82
45389,70
45428,39
45497,69
45586,89
45660,74
45739,79
45775,36
45829,54
45900,71
45925,25
45962,37
45990,28
46027,37
46099,72
46174,75
46249,75
46322,73
46397,75
46468,71
46540,72
46610,70
46680,70
46751,71
46825,74
46894,69
46967,73
47038,71
47108,70
47162,54
47231,69
47301,70
47329,28
47437,108
47507,70
47578,71
47633,55
47706,73
47759,53
47829,70
47883,54
47952,69
48021,69
48099,78
48169,70
48226,57
48301,75
48371,70
48439,68
48513,74
48586,73
48656,70
48724,68
48798,74
48867,69
48938,71
49008,70
49084,76
49154,70
49226,72
49268,42
49299,31
49368,69
49437,69
49520,83
49588,68
49640,52
49756,116
49837,81
49909,72
49984,75
50023,39
50055,32
50135,80
50207,72
50279,72
50349,70
50436,87
50512,76
50599,87
50669,70
50738,69
50806,68
50879,73
50948,69
51027,79
51096,69
51166,70
51240,74
51283,43
51387,104
51438,51
51506,68
51557,51
51630,73
51682,52
51751,69
51820,69
51893,73
51961,68
52062,101
52133,71
52209,76
52279,70
52365,86
52434,69
52484,50
52567,83
52652,85
52737,85
52807,70
52892,85
52963,71
53032,69
53101,69
53147,46
53221,74
53244,23
53315,71
53345,30
53431,86
53544,113
53655,111
53712,57
53793,81
53862,69
53935,73
54038,103
54139,101
54241,102
54310,69
54361,51
54431,70
54507,76
54576,69
54680,104
54755,75
54824,69
54892,68
54963,71
55064,101
55136,72
55187,51
55257,70
55310,53
55380,70
55454,74
55530,76
55634,104
55703,69
55787,84
55839,52
55943,104
56013,70
56085,72
56155,70
56224,69
56269,45
56353,84
56425,72
56530,105
56578,48
56646,68
56689,43
56776,87
56981,205
57069,88
57138,69
57238,100
57310,72
57378,68
57415,37
57559,144
57628,69
57730,102
57798,68
57852,54
57905,53
57979,74
58057,78
58126,69
58194,68
58266,72
58369,103
58423,54
58507,84
58577,70
58650,73
58728,78
58782,54
58863,81
58942,79
59012,70
59081,69
59134,53
59238,104
59309,71
59378,69
59448,70
59487,39
59536,49
59607,71
59707,100
59787,80
59862,75
59962,100
60034,72
60103,69
60172,69
60276,104
60328,52
60402,74
60472,70
60612,140
60717,105
60785,68
60840,55
60911,71
60962,51
61078,116
61149,71
61218,69
61290,72
61376,86
61448,72
61519,71
61593,74
61693,100
61761,68
61867,106
62027,160
62102,75
62153,51
62222,69
62294,72
62363,69
62465,102
62537,72
62593,56
62701,108
62736,35
62814,78
62912,98
62985,73
63087,102
63162,75
63260,98
63328,68
63380,52
63451,71
63576,125
63647,71
63682,35
63756,74
63825,69
63894,69
63999,105
64054,55
64124,70
64193,69
64264,71
64369,105
64443,74
64545,102
64619,74
64735,116
64837,102
64912,75
64964,52
65019,55
65134,115
65207,73
65285,78
65355,70
65461,106
65570,109
65639,69
65741,102
65818,77
65888,70
65989,101
66057,68
66178,121
66280,102
66366,86
66439,73
66525,86
66632,107
66701,69
66769,68
66871,102
66941,70
67046,105
67240,194
67327,87
67382,55
67492,110
67572,80
67676,104
67749,73
67840,91
67909,69
67985,76
68054,69
68135,81
68245,110
68299,54
68374,75
68450,76
68554,104
68589,35
68658,69
68734,76
68805,71
68905,100
69012,107
69097,85
69174,77
69242,68
69350,108
69419,69
69559,140
69631,72
69684,53
69738,54
69845,107
69928,83
69998,70
70053,55
70107,54
70161,54
70232,71
70303,71
70357,54
70425,68
70494,69
70600,106
70675,75
70747,72
70801,54
70871,70
70939,68
71007,68
71099,92
71170,71
71238,68
71312,74
71380,68
71530,150
71606,76
71689,83
71799,110
71855,56
71968,113
72023,55
72126,103
72248,122
72316,68
72422,106
72623,201
72693,70
72776,83
72852,76
72925,73
73030,105
73109,79
73250,141
73393,143
73464,71
73534,70
73641,107
73712,71
73782,70
73836,54
73893,57
74006,113
74117,111
74172,55
74224,52
74310,86
74415,105
74551,136
74605,54
74712,107
74792,80
74860,68
74975,115
75028,53
75135,107
75240,105
75311,71
75384,73
75457,73
75562,105
75661,99
75731,70
75845,114
75898,53
76017,119
76097,80
76199,102
76306,107
76375,69
76473,98
76546,73
76600,54
76719,119
76864,145
76937,73
77043,106
77097,54
77199,102
77253,54
77323,70
77400,77
77503,103
77618,115
77726,108
77795,69
77901,106
77970,69
78080,110
78157,77
78229,72
78343,114
78415,72
78484,69
78587,103
78733,146
78820,87
78920,100
79041,121
79130,89
79202,72
79307,105
79411,104
79466,55
79539,73
79628,89
79709,81
79831,122
79916,85
79992,76
80061,69
80206,145
80311,105
80417,106
80487,70
80598,111
80741,143
80846,105
80929,83
81069,140
81137,68
81241,104
81310,69
81413,103
81489,76
81631,142
81735,104
81840,105
81894,54
82034,140
82108,74
82161,53
82273,112
82389,116
82461,72
82538,77
82658,120
82713,55
82832,119
82936,104
83005,69
83075,70
83129,54
83233,104
83335,102
83440,105
83553,113
83607,54
83685,78
83740,55
83877,137
83987,110
84094,107
84218,124
84458,240
84545,87
84658,113
84761,103
84817,56
84872,55
84951,79
85004,53
85074,70
85145,71
85200,55
85253,53
85307,54
85388,81
85463,75
85548,85
85654,106
85731,77
85838,107
85894,56
86017,123
86070,53
86126,56
86231,105
86334,103
86491,157
86571,80
86683,112
86797,114
86905,108
87015,110
87194,179
87299,105
87406,107
87533,127
87604,71
87710,106
87816,106
87942,126
88171,229
88277,106
88383,106
88546,163
88616,70
88730,114
88834,104
88938,104
89010,72
89152,142
89422,270
89499,77
89608,109
89713,105
89852,139
90054,202
90165,111
90239,74
90363,124
90464,101
90570,106
90638,68
90747,109
90857,110
90930,73
91036,106
91105,69
91175,70
91289,114
91360,71
91467,107
91523,56
91577,54
91719,142
91828,109
91876,48
91944,68
92017,73
92091,74
92160,69
92282,122
92386,104
92497,111
92580,83
92806,226
92876,70
92946,70
93036,90
93150,114
93265,115
93334,69
93414,80
93486,72
93557,71
93786,229
93841,55
93944,103
93998,54
94112,114
94225,113
94338,113
94452,114
94679,227
94784,105
94885,101
94956,71
95062,106
95172,110
95293,121
95395,102
95507,112
95615,108
95686,71
95831,145
95902,71
95979,77
96048,69
96158,110
96266,108
96380,114
96434,54
96504,70
96612,108
96685,73
96791,106
96864,73
97044,180
97096,52
97205,109
97317,112
97426,109
97577,151
97814,237
97925,111
97995,70
98108,113
98212,104
98314,102
98383,69
98453,70
98578,125
98684,106
98794,110
98902,108
99006,104
99119,113
99311,192
99387,76
99466,79
99569,103
99678,109
99753,75
99830,77
99932,102
100042,110
100121,79
100317,196
100389,72
100494,105
100696,202
100767,71
100836,69
100941,105
101045,104
101152,107
101229,77
101315,86
101385,70
101493,108
101598,105
101669,71
101778,109
101856,78
101972,116
102079,107
102274,195
102421,147
102496,75
102568,72
102637,69
102743,106
102797,54
102866,69
102975,109
103095,120
103202,107
103314,112
103385,71
103494,109
103612,118
103721,109
103835,114
104032,197
104102,70
104227,125
104280,53
104331,51
104441,110
104550,109
104686,136
104795,109
104872,77
104942,70
105139,197
105244,105
105317,73
105386,69
105491,105
105593,102
105662,69
105743,81
105851,108
105921,70
106032,111
106107,75
106177,70
106230,53
106303,73
106403,100
106457,54
106528,71
106651,123
106770,119
106885,115
106939,54
107052,113
107157,105
107397,240
107513,116
107658,145
107803,145
107874,71
107980,106
108124,144
108198,74
108391,193
108503,112
108611,108
108716,105
108838,122
108909,71
108985,76
109043,58
109126,83
109211,85
109265,54
109378,113
109578,200
109632,54
109750,118
109821,71
109924,103
110067,143
110207,140
110316,109
110388,72
110493,105
110623,130
110761,138
110875,114
110993,118
111098,105
111152,54
111263,111
111373,110
111447,74
111639,192
111740,101
111814,74
111962,148
112048,86
112166,118
112235,69
112342,107
112582,240
112636,54
112739,103
112865,126
112976,111
113080,104
113198,118
113273,75
113373,100
113479,106
113588,109
113695,107
113803,108
113914,111
114164,250
114272,108
114385,113
114493,108
114635,142
114757,122
114864,107
114987,123
115117,130
115233,116
115378,145
115454,76
115651,197
115725,74
115842,117
116033,191
116105,72
116214,109
116330,116
116403,73
116546,143
116600,54
116678,78
116788,110
116858,70
116966,108
117219,253
117449,230
117556,107
117707,151
117776,69
117956,180
118027,71
118146,119
118290,144
118490,200
118602,112
118711,109
118944,233
119097,153
119151,54
119278,127
119397,119
119451,54
119520,69
119594,74
119671,77
119863,192
120066,203
120181,115
120294,113
120498,204
120820,322
120965,145
121079,114
121154,75
121259,105
121400,141
121547,147
121778,231
121995,217
122110,115
122183,73
122420,237
122546,126
122656,110
122719,63
122807,88
122897,90
122969,72
123040,71
123126,86
123241,115
123492,251
123561,69
123666,105
123840,174
123957,117
124174,217
124227,53
124347,120
124418,71
124528,110
124767,239
124873,106
125108,235
125187,79
125300,113
125443,143
125556,113
125698,142
125804,106
126079,275
126266,187
126376,110
126449,73
126540,91
126759,219
126871,112
126948,77
127034,86
127123,89
127211,88
127285,74
127401,116
127600,199
127707,107
127760,53
127860,100
128096,236
128206,110
128737,531
128853,116
129034,181
129239,205
129557,318
129701,144
129817,116
129871,54
129925,54
130186,261
130296,110
130582,286
130773,191
131049,276
131158,109
131309,151
131538,229
131650,112
131841,191
131956,115
132103,147
132174,71
132253,79
132362,109
132470,108
132580,110
132783,203
132896,113
132969,73
133119,150
133233,114
133340,107
133459,119
133573,114
133772,199
133886,114
133954,68
134067,113
134191,124
134417,226
134546,129
134662,116
134734,72
134803,69
134925,122
135013,88
135125,112
135358,233
135471,113
135546,75
135752,206
135986,234
136095,109
136208,113
136279,71
136402,123
136525,123
136645,120
137146,501
137326,180
137440,114
137933,493
138255,322
138472,217
138936,464
139095,159
139205,110
139702,497
139775,73
139922,147
140013,91
140211,198
140366,155
140563,197
140768,205
140918,150
141068,150
141563,495
141617,54
141861,244
141965,104
142071,106
142578,507
142699,121
142824,125
142875,51
143204,329
143446,242
143557,111
143673,116
143823,150
143946,123
144470,524
144794,324
144973,179
145084,111
145555,471
145750,195
145866,116
145992,126
146151,159
146354,203
146868,514
147103,235
147216,113
147360,144
147570,210
147787,217
147993,206
148082,89
148539,457
148647,108
148970,323
149079,109
149203,124
149326,123
149856,530
150094,238
150599,505
150710,111
151205,495
151440,235
151564,124
152079,515
152274,195
152364,90
152685,321
153203,518
153701,498
153889,188
154122,233
154645,523
155150,505
155475,325
155561,86
155884,323
156161,277
156388,227
156599,211
156793,194
157306,513
157542,236
157733,191
157939,206
158147,208
158349,202
158853,504
159416,563
159731,315
160419,688
160620,201
160742,122
160944,202
161497,553
161568,71
162098,530
162333,235
162863,530
163363,500
163571,208
164022,451
164223,201
164434,211
164518,84
165055,537
165548,493
165601,53
165719,118
165841,122
166020,179
166132,112
166666,534
166865,199
166980,115
167053,73
167569,516
168122,553
168441,319
169125,684
169651,526
170001,350
170330,329
170452,122
170701,249
170945,244
171481,536
172019,538
172517,498
173066,549
173275,209
173394,119
173516,122
173717,201
173841,124
174086,245
174510,424
175057,547
175182,125
175376,194
175620,244
176136,516
176258,122
176381,123
176940,559
177134,194
177258,124
177380,122
177919,539
178165,246
178390,225
178513,123
179013,500
179329,316
179870,541
180292,422
180413,121
180959,546
181579,620
181830,251
181952,122
182465,513
182979,514
183492,513
183705,213
184248,543
184455,207
185297,842
185813,516
185934,121
186478,544
186997,519
187424,427
187738,314
188166,428
188588,422
189013,425
189261,248
189438,177
190010,572
190438,428
191281,843
191817,536
192239,422
193058,819
193147,89
193988,841
194484,496
195324,840
195743,419
196586,843
197423,837
197945,522
198775,830
199287,512
